,Metric/IoU_cuts,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95
0,precision,0.45993896669435863,0.3242161190381372,0.19092392057772828,0.09584346106427015,0.04287085408496041,0.01744690650354926,0.007064895810879832,0.002136034618510973,0.0006357937891268352,7.183499336469183e-05
1,recall,0.2012147235293678,0.1397153873287096,0.08247272975228369,0.04150596393536827,0.018683594695516958,0.007732839329939611,0.0031989000869118893,0.0009667849057625018,0.00027365010988565435,3.53736480317195e-05
2,degeneracy,0.915909371909001,0.42107906775469833,0.17933203511374876,0.07064478239366963,0.02627349159248269,0.009118447082096933,0.003384643916913947,0.0010277571711177053,0.0002936449060336301,3.863748763600395e-05
3,mAP@.75,0.04525440186262131,0.04525440186262131,0.04525440186262131,0.04525440186262131,0.04525440186262131,0.04525440186262131,0.04525440186262131,0.04525440186262131,0.04525440186262131,0.04525440186262131
4,mAP@.5,0.07169665396213531,0.07169665396213531,0.07169665396213531,0.07169665396213531,0.07169665396213531,0.07169665396213531,0.07169665396213531,0.07169665396213531,0.07169665396213531,0.07169665396213531
5,"mAP@[.5,.95]",0.04392527416348457,0.04392527416348457,0.04392527416348457,0.04392527416348457,0.04392527416348457,0.04392527416348457,0.04392527416348457,0.04392527416348457,0.04392527416348457,0.04392527416348457
